거래일자,시간,지역,전력거래량(MWh)
2013-01-01,11,경상북도,8227.534302
2013-01-01,12,경상북도,8246.506728
2013-01-01,13,경상북도,8172.079865
2013-01-01,14,경상북도,8190.734662
2013-01-01,15,경상북도,8193.2244
2013-01-01,16,경상북도,8184.968414
2013-01-01,17,경상북도,8164.126859
2013-01-01,18,경상북도,8239.956471
2013-01-01,19,경상북도,8428.753625
2013-01-01,20,경상북도,8422.594465
2013-01-01,21,경상북도,8433.668436
2013-01-01,22,경상북도,8650.392033
2013-01-01,23,경상북도,9032.517411
2013-01-01,24,경상북도,9201.399306
2013-01-01,01,광주시,2.186256
2013-01-01,02,광주시,2.172192
2013-01-01,03,광주시,2.204304
2013-01-01,04,광주시,2.241696
2013-01-01,05,광주시,2.20752
2013-01-01,06,광주시,2.178528
2013-01-01,07,광주시,1.995264
2013-01-01,08,광주시,1.954752
2013-01-01,09,광주시,2.215116
2013-01-01,10,광주시,2.205227
2013-01-01,11,광주시,2.278472
2013-01-01,12,광주시,2.589112
2013-01-01,13,광주시,3.917058
2013-01-01,14,광주시,3.838351
2013-01-01,15,광주시,3.901492
2013-01-01,16,광주시,3.253513
2013-01-01,17,광주시,2.634874
2013-01-01,18,광주시,2.252037
2013-01-01,19,광주시,1.956096
2013-01-01,20,광주시,2.2344
2013-01-01,21,광주시,2.187888
2013-01-01,22,광주시,2.266176
2013-01-01,23,광주시,2.180448
2013-01-01,24,광주시,2.2224
2013-01-01,01,대구시,35.903845
2013-01-01,02,대구시,35.650375
2013-01-01,03,대구시,35.675466
2013-01-01,04,대구시,35.747219
2013-01-01,05,대구시,36.02981
2013-01-01,06,대구시,36.038418
2013-01-01,07,대구시,35.415223
2013-01-01,08,대구시,37.561449
2013-01-01,09,대구시,38.489554
2013-01-01,10,대구시,38.398082
2013-01-01,11,대구시,38.470284
2013-01-01,12,대구시,38.647124
2013-01-01,13,대구시,38.675992
2013-01-01,14,대구시,38.656143
2013-01-01,15,대구시,38.792647
2013-01-01,16,대구시,39.174171
2013-01-01,17,대구시,39.230364
2013-01-01,18,대구시,39.004755
2013-01-01,19,대구시,38.514945
2013-01-01,20,대구시,39.123795
2013-01-01,21,대구시,39.636925
2013-01-01,22,대구시,39.615219
2013-01-01,23,대구시,39.719749
2013-01-01,24,대구시,39.814016
2013-01-01,01,대전시,54.038432
2013-01-01,02,대전시,54.297264
2013-01-01,03,대전시,54.41856
2013-01-01,04,대전시,54.889856
2013-01-01,05,대전시,56.095872
2013-01-01,06,대전시,55.23952
2013-01-01,07,대전시,56.290528
2013-01-01,08,대전시,55.688304
2013-01-01,09,대전시,56.450464
2013-01-01,10,대전시,57.24712
2013-01-01,11,대전시,55.540128
2013-01-01,12,대전시,51.239824
2013-01-01,13,대전시,49.41248
2013-01-01,14,대전시,46.7806
2013-01-01,15,대전시,47.0742
2013-01-01,16,대전시,45.112112
2013-01-01,17,대전시,44.27496
2013-01-01,18,대전시,47.885152
2013-01-01,19,대전시,54.801376
2013-01-01,20,대전시,52.784816
2013-01-01,21,대전시,52.606176
2013-01-01,22,대전시,51.778384
2013-01-01,23,대전시,54.538288
2013-01-01,24,대전시,50.196384
2013-01-01,01,부산시,6789.210911
2013-01-01,02,부산시,6800.356193
2013-01-01,03,부산시,6826.666108
2013-01-01,04,부산시,6777.716898
2013-01-01,05,부산시,6747.013714
2013-01-01,06,부산시,6525.897931
2013-01-01,07,부산시,6428.925529
2013-01-01,08,부산시,6333.377532
2013-01-01,09,부산시,5655.34125
2013-01-01,10,부산시,5529.484819
2013-01-01,11,부산시,5464.635263
2013-01-01,12,부산시,5466.064121
2013-01-01,13,부산시,5463.339049
2013-01-01,14,부산시,5464.338602
2013-01-01,15,부산시,5455.351142
2013-01-01,16,부산시,5463.690365
2013-01-01,17,부산시,5480.22104
2013-01-01,18,부산시,5833.514955
2013-01-01,19,부산시,6107.022538
2013-01-01,20,부산시,6022.643678
2013-01-01,21,부산시,5896.273293
2013-01-01,22,부산시,5871.450533
2013-01-01,23,부산시,6031.979115
2013-01-01,24,부산시,6048.282092
2013-01-01,01,서울시,169.86792
2013-01-01,02,서울시,166.533231
2013-01-01,03,서울시,166.647085
2013-01-01,04,서울시,167.159411
2013-01-01,05,서울시,168.228131
2013-01-01,06,서울시,171.26596
2013-01-01,07,서울시,186.254352
2013-01-01,08,서울시,186.277151
2013-01-01,09,서울시,186.959144
2013-01-01,10,서울시,172.998751
2013-01-01,11,서울시,170.711999
2013-01-01,12,서울시,170.157919
2013-01-01,13,서울시,172.306986
2013-01-01,14,서울시,173.934705
2013-01-01,15,서울시,172.406709
2013-01-01,16,서울시,171.699068
2013-01-01,17,서울시,171.516772
2013-01-01,18,서울시,189.360243
2013-01-01,19,서울시,187.672519
2013-01-01,20,서울시,186.539208
2013-01-01,21,서울시,179.876259
2013-01-01,22,서울시,180.871804
2013-01-01,23,서울시,181.793174
2013-01-01,24,서울시,180.512715
2013-01-01,01,세종시,1.48992
2013-01-01,02,세종시,1.48824
2013-01-01,03,세종시,1.48896
2013-01-01,04,세종시,1.48968
2013-01-01,05,세종시,1.48944
2013-01-01,06,세종시,1.48848
2013-01-01,07,세종시,1.48944
2013-01-01,08,세종시,1.48776
2013-01-01,09,세종시,1.49016
2013-01-01,10,세종시,1.48848
2013-01-01,11,세종시,1.490043
2013-01-01,12,세종시,1.505229
2013-01-01,13,세종시,1.520415
2013-01-01,14,세종시,1.499572
2013-01-01,15,세종시,1.490044
2013-01-01,16,세종시,1.494138
2013-01-01,17,세종시,1.4892
2013-01-01,18,세종시,1.48848
2013-01-01,19,세종시,1.48944
2013-01-01,20,세종시,1.488
2013-01-01,21,세종시,1.48872
2013-01-01,22,세종시,1.48872
2013-01-01,23,세종시,1.48896
2013-01-01,24,세종시,1.48968
2013-01-01,01,울산시,882.225128
2013-01-01,02,울산시,814.810912
2013-01-01,03,울산시,807.243773
2013-01-01,04,울산시,804.521817
2013-01-01,05,울산시,824.042023
2013-01-01,06,울산시,837.214272
2013-01-01,07,울산시,810.969496
2013-01-01,08,울산시,806.77193
2013-01-01,09,울산시,831.749921
2013-01-01,10,울산시,797.095214
2013-01-01,11,울산시,791.023482
2013-01-01,12,울산시,767.932993
2013-01-01,13,울산시,763.19257
2013-01-01,14,울산시,772.881312
2013-01-01,15,울산시,750.011826
2013-01-01,16,울산시,804.278843
2013-01-01,17,울산시,732.345815
2013-01-01,18,울산시,663.993406
2013-01-01,19,울산시,728.407708
2013-01-01,20,울산시,729.260723
2013-01-01,21,울산시,800.084437
2013-01-01,22,울산시,885.857648
2013-01-01,23,울산시,875.773185
2013-01-01,24,울산시,825.308953
2013-01-01,01,인천시,8960.793761
2013-01-01,02,인천시,8328.495087
2013-01-01,03,인천시,7517.841974
2013-01-01,04,인천시,6715.308014
2013-01-01,05,인천시,6199.354727
2013-01-01,06,인천시,6178.468292
2013-01-01,07,인천시,6178.292206
2013-01-01,08,인천시,5807.553187
2013-01-01,09,인천시,5450.371379
2013-01-01,10,인천시,5351.230234
2013-01-01,11,인천시,5285.509482
2013-01-01,12,인천시,5290.727936
2013-01-01,13,인천시,5279.258831
2013-01-01,14,인천시,5251.836253
2013-01-01,15,인천시,5177.072799
2013-01-01,16,인천시,5334.786069
2013-01-01,17,인천시,5565.833627
2013-01-01,18,인천시,6362.29743
2013-01-01,19,인천시,6832.379324
2013-01-01,20,인천시,6978.823664
2013-01-01,21,인천시,6765.094727
2013-01-01,22,인천시,6670.533988
2013-01-01,23,인천시,7410.641685
2013-01-01,24,인천시,7668.790349
2013-01-01,01,전라남도,5198.230698
2013-01-01,02,전라남도,4669.310032
2013-01-01,03,전라남도,4351.266501
2013-01-01,04,전라남도,4372.498526
2013-01-01,05,전라남도,4398.281029
2013-01-01,06,전라남도,4426.734096
2013-01-01,07,전라남도,4471.450278
2013-01-01,08,전라남도,4496.841429
2013-01-01,09,전라남도,4461.014748
2013-01-01,10,전라남도,4511.530933
2013-01-01,11,전라남도,4579.890909
2013-01-01,12,전라남도,4620.637652
2013-01-01,13,전라남도,4638.762149
2013-01-01,14,전라남도,4671.286614
2013-01-01,15,전라남도,4650.169266
2013-01-01,16,전라남도,4671.902694
2013-01-01,17,전라남도,4693.822757
2013-01-01,18,전라남도,4666.279296
2013-01-01,19,전라남도,4733.051426
2013-01-01,20,전라남도,4762.032571
2013-01-01,21,전라남도,4807.238879
2013-01-01,22,전라남도,4842.435643
2013-01-01,23,전라남도,4872.917133
2013-01-01,24,전라남도,4900.746065
2013-01-01,01,전라북도,976.762659
2013-01-01,02,전라북도,921.087011
2013-01-01,03,전라북도,784.944548
2013-01-01,04,전라북도,775.069712
2013-01-01,05,전라북도,898.244701
2013-01-01,06,전라북도,1006.568656
2013-01-01,07,전라북도,998.890914
2013-01-01,08,전라북도,679.631965
2013-01-01,09,전라북도,595.408367
2013-01-01,10,전라북도,599.512132
2013-01-01,11,전라북도,598.991528
2013-01-01,12,전라북도,604.539149
2013-01-01,13,전라북도,609.543211
2013-01-01,14,전라북도,615.141493
2013-01-01,15,전라북도,613.72988
2013-01-01,16,전라북도,611.839221
2013-01-01,17,전라북도,619.006829
2013-01-01,18,전라북도,826.462544
2013-01-01,19,전라북도,841.223888
2013-01-01,20,전라북도,845.896092
2013-01-01,21,전라북도,849.908065
2013-01-01,22,전라북도,901.365206
2013-01-01,23,전라북도,1328.041867
2013-01-01,24,전라북도,1392.665367
2013-01-01,01,제주도,401.327732
2013-01-01,02,제주도,374.373063
2013-01-01,03,제주도,347.398428
2013-01-01,04,제주도,338.299756
2013-01-01,05,제주도,338.29344
2013-01-01,06,제주도,343.889886
2013-01-01,07,제주도,351.082228
2013-01-01,08,제주도,338.96597
2013-01-01,09,제주도,326.086684
2013-01-01,10,제주도,309.883463
2013-01-01,11,제주도,301.672563
2013-01-01,12,제주도,296.301465
2013-01-01,13,제주도,284.7671
2013-01-01,14,제주도,287.067092
2013-01-01,15,제주도,286.183657
2013-01-01,16,제주도,286.427269
2013-01-01,17,제주도,299.623529
2013-01-01,18,제주도,343.299525
2013-01-01,19,제주도,382.870541
2013-01-01,20,제주도,385.244823
2013-01-01,21,제주도,380.5042
2013-01-01,22,제주도,370.872774
2013-01-01,23,제주도,378.504616
2013-01-01,24,제주도,396.024088
2013-01-01,01,충청남도,12453.97545
2013-01-01,02,충청남도,12366.44559
2013-01-01,03,충청남도,12222.49234
2013-01-01,04,충청남도,12126.90478
2013-01-01,05,충청남도,11991.81732
2013-01-01,06,충청남도,12029.59699
2013-01-01,07,충청남도,11917.94557
2013-01-01,08,충청남도,11513.2631
2013-01-01,09,충청남도,11464.94381
2013-01-01,10,충청남도,11622.5542
2013-01-01,11,충청남도,11754.04571
2013-01-01,12,충청남도,11718.35666
2013-01-01,13,충청남도,11632.50438
2013-01-01,14,충청남도,11617.4492
2013-01-01,15,충청남도,11608.64425
2013-01-01,16,충청남도,11633.97806
2013-01-01,17,충청남도,11671.36661
2013-01-01,18,충청남도,11814.76921
2013-01-01,19,충청남도,12040.02483
2013-01-01,20,충청남도,12025.06453
2013-01-01,21,충청남도,11949.81979
2013-01-01,22,충청남도,11963.6475
2013-01-01,23,충청남도,11963.81155
2013-01-01,24,충청남도,11978.78141
2013-01-01,01,충청북도,50.338387
2013-01-01,02,충청북도,44.098892
2013-01-01,03,충청북도,41.36568
2013-01-01,04,충청북도,41.668784
2013-01-01,05,충청북도,40.605252
2013-01-01,06,충청북도,41.73388
2013-01-01,07,충청북도,40.61908
2013-01-01,08,충청북도,45.198896
2013-01-01,09,충청북도,80.952968
2013-01-01,10,충청북도,85.817252
2013-01-01,11,충청북도,243.923276
2013-01-01,12,충청북도,251.555868
2013-01-01,13,충청북도,42.065276
2013-01-01,14,충청북도,34.780224
2013-01-01,15,충청북도,34.387332
2013-01-01,16,충청북도,36.84294
2013-01-01,17,충청북도,144.314616
2013-01-01,18,충청북도,167.482692
2013-01-01,19,충청북도,252.936024
2013-01-01,20,충청북도,340.2939
2013-01-01,21,충청북도,354.571896
2013-01-01,22,충청북도,357.867264
2013-01-01,23,충청북도,363.569628
2013-01-01,24,충청북도,256.413144
2013-01-02,01,강원도,1254.036568
2013-01-02,02,강원도,821.215566
2013-01-02,03,강원도,767.207474
2013-01-02,04,강원도,789.790982
2013-01-02,05,강원도,796.383718
2013-01-02,06,강원도,821.126192
2013-01-02,07,강원도,888.973306
2013-01-02,08,강원도,1022.05214
2013-01-02,09,강원도,1314.382538
2013-01-02,10,강원도,1836.285759
2013-01-02,11,강원도,2162.021179
2013-01-02,12,강원도,2069.238208
2013-01-02,13,강원도,1510.770777
2013-01-02,14,강원도,1685.116788
2013-01-02,15,강원도,1907.448969
2013-01-02,16,강원도,1922.475594
2013-01-02,17,강원도,2070.131003
2013-01-02,18,강원도,2166.038548
2013-01-02,19,강원도,2005.26255
2013-01-02,20,강원도,1681.075988
2013-01-02,21,강원도,1548.583937
2013-01-02,22,강원도,1314.554657
2013-01-02,23,강원도,1359.270716
2013-01-02,24,강원도,1776.37239
2013-01-02,01,경기도,3018.167849
2013-01-02,02,경기도,2870.018314
2013-01-02,03,경기도,2875.560078
2013-01-02,04,경기도,2869.535077
2013-01-02,05,경기도,2852.06231
2013-01-02,06,경기도,3173.634277
2013-01-02,07,경기도,3443.29782
2013-01-02,08,경기도,3701.727214
2013-01-02,09,경기도,4298.545836
2013-01-02,10,경기도,4668.41615
2013-01-02,11,경기도,4725.930469
2013-01-02,12,경기도,4953.106481
2013-01-02,13,경기도,4296.419711
2013-01-02,14,경기도,4698.190139
2013-01-02,15,경기도,4685.055378
2013-01-02,16,경기도,4685.114067
2013-01-02,17,경기도,4814.784702
2013-01-02,18,경기도,5065.63906
2013-01-02,19,경기도,4999.503513
2013-01-02,20,경기도,4329.892994
2013-01-02,21,경기도,3649.219143
2013-01-02,22,경기도,3236.593675
2013-01-02,23,경기도,3186.998065
2013-01-02,24,경기도,3409.450552
2013-01-02,01,경상남도,7759.158033
2013-01-02,02,경상남도,6997.268225
2013-01-02,03,경상남도,6978.946328
2013-01-02,04,경상남도,6993.844909
2013-01-02,05,경상남도,7071.297345
2013-01-02,06,경상남도,7136.691814
2013-01-02,07,경상남도,7090.925575
2013-01-02,08,경상남도,7167.328312
2013-01-02,09,경상남도,7376.52655
2013-01-02,10,경상남도,7552.944298
2013-01-02,11,경상남도,7730.373381
2013-01-02,12,경상남도,8000.990567
2013-01-02,13,경상남도,7417.880699
2013-01-02,14,경상남도,7464.90329
2013-01-02,15,경상남도,7446.887684
2013-01-02,16,경상남도,7401.934635
2013-01-02,17,경상남도,7656.451772
2013-01-02,18,경상남도,7906.395687
2013-01-02,19,경상남도,7905.316363
2013-01-02,20,경상남도,7891.519885
2013-01-02,21,경상남도,7512.746795
2013-01-02,22,경상남도,7237.555415
2013-01-02,23,경상남도,7241.014625
2013-01-02,24,경상남도,7469.60235
2013-01-02,01,경상북도,8667.735265
2013-01-02,02,경상북도,8146.790399
2013-01-02,03,경상북도,8159.256595
2013-01-02,04,경상북도,8162.521774
2013-01-02,05,경상북도,8168.646312
2013-01-02,06,경상북도,8176.891046
2013-01-02,07,경상북도,8180.551392
2013-01-02,08,경상북도,8191.945469
2013-01-02,09,경상북도,8244.120675
2013-01-02,10,경상북도,8792.167357
2013-01-02,11,경상북도,8864.129454
2013-01-02,12,경상북도,8721.530827
2013-01-02,13,경상북도,8166.780831
2013-01-02,14,경상북도,8389.500557
2013-01-02,15,경상북도,8585.634074
2013-01-02,16,경상북도,8386.070746
2013-01-02,17,경상북도,8319.589666
2013-01-02,18,경상북도,8418.635392
2013-01-02,19,경상북도,8503.905448
2013-01-02,20,경상북도,8388.619517
2013-01-02,21,경상북도,8267.613432
2013-01-02,22,경상북도,8178.873895
2013-01-02,23,경상북도,8422.609333
2013-01-02,24,경상북도,8628.226423
2013-01-02,01,광주시,2.173824
2013-01-02,02,광주시,2.316192
2013-01-02,03,광주시,2.256816
2013-01-02,04,광주시,2.282256
2013-01-02,05,광주시,2.279136
2013-01-02,06,광주시,2.206128
2013-01-02,07,광주시,1.759632
2013-01-02,08,광주시,1.952112
2013-01-02,09,광주시,2.272365
2013-01-02,10,광주시,2.984378
2013-01-02,11,광주시,4.497059
2013-01-02,12,광주시,5.062808
2013-01-02,13,광주시,5.036134
2013-01-02,14,광주시,5.021143
2013-01-02,15,광주시,4.761824
2013-01-02,16,광주시,4.201707
2013-01-02,17,광주시,2.990791
2013-01-02,18,광주시,2.283743
2013-01-02,19,광주시,2.071728
2013-01-02,20,광주시,1.954896
2013-01-02,21,광주시,2.30784
2013-01-02,22,광주시,2.0904
2013-01-02,23,광주시,2.468784
2013-01-02,24,광주시,2.029248
2013-01-02,01,대구시,39.692013
2013-01-02,02,대구시,39.276931
2013-01-02,03,대구시,39.634304
2013-01-02,04,대구시,39.640404
2013-01-02,05,대구시,39.712834
2013-01-02,06,대구시,39.106385
2013-01-02,07,대구시,36.955462
2013-01-02,08,대구시,40.959822
2013-01-02,09,대구시,41.772726
2013-01-02,10,대구시,44.390603
2013-01-02,11,대구시,43.836246
2013-01-02,12,대구시,44.426338
2013-01-02,13,대구시,47.092157
2013-01-02,14,대구시,42.754511
2013-01-02,15,대구시,41.179432
2013-01-02,16,대구시,42.494483
2013-01-02,17,대구시,41.753075
2013-01-02,18,대구시,41.288301
2013-01-02,19,대구시,42.024344
2013-01-02,20,대구시,39.552234
2013-01-02,21,대구시,43.747815
2013-01-02,22,대구시,42.270402
2013-01-02,23,대구시,40.488019
2013-01-02,24,대구시,39.79217
2013-01-02,01,대전시,46.482688
2013-01-02,02,대전시,43.151024
2013-01-02,03,대전시,43.422288
2013-01-02,04,대전시,42.887824
2013-01-02,05,대전시,43.554672
2013-01-02,06,대전시,45.558912
2013-01-02,07,대전시,45.50784
2013-01-02,08,대전시,46.095168
2013-01-02,09,대전시,51.258508
2013-01-02,10,대전시,57.17376
2013-01-02,11,대전시,52.431468
2013-01-02,12,대전시,40.908368
2013-01-02,13,대전시,66.412944
2013-01-02,14,대전시,80.450648
2013-01-02,15,대전시,81.656432
2013-01-02,16,대전시,85.698408
2013-01-02,17,대전시,87.310608
2013-01-02,18,대전시,88.509148
2013-01-02,19,대전시,97.419056
2013-01-02,20,대전시,98.020188
2013-01-02,21,대전시,100.587648
2013-01-02,22,대전시,85.54392
2013-01-02,23,대전시,57.129632
2013-01-02,24,대전시,55.73848
2013-01-02,01,부산시,6033.824515
2013-01-02,02,부산시,6092.996719
2013-01-02,03,부산시,6516.694944
2013-01-02,04,부산시,6609.376391
2013-01-02,05,부산시,6625.857266
2013-01-02,06,부산시,6758.874268
2013-01-02,07,부산시,6621.550396
2013-01-02,08,부산시,6652.173644
2013-01-02,09,부산시,7102.682977
2013-01-02,10,부산시,7382.916693
2013-01-02,11,부산시,7395.58988
2013-01-02,12,부산시,7388.897359
2013-01-02,13,부산시,7379.309402
2013-01-02,14,부산시,7452.693006
2013-01-02,15,부산시,7433.541508
2013-01-02,16,부산시,7373.951445
2013-01-02,17,부산시,7392.183571
2013-01-02,18,부산시,7408.119664
2013-01-02,19,부산시,7363.166756
2013-01-02,20,부산시,7006.215579
2013-01-02,21,부산시,6987.482861
2013-01-02,22,부산시,6869.107104
2013-01-02,23,부산시,7094.272414
2013-01-02,24,부산시,7347.145664
2013-01-02,01,서울시,189.748591
2013-01-02,02,서울시,193.074866
2013-01-02,03,서울시,188.387872
2013-01-02,04,서울시,187.851191
2013-01-02,05,서울시,188.112069
2013-01-02,06,서울시,187.62468
2013-01-02,07,서울시,221.132507
2013-01-02,08,서울시,251.410812
2013-01-02,09,서울시,310.268464
2013-01-02,10,서울시,379.503574
2013-01-02,11,서울시,384.480995
2013-01-02,12,서울시,380.151529
2013-01-02,13,서울시,307.532771
2013-01-02,14,서울시,372.023014
2013-01-02,15,서울시,393.188971
2013-01-02,16,서울시,381.551877
2013-01-02,17,서울시,379.628592
2013-01-02,18,서울시,379.14286
2013-01-02,19,서울시,375.570138
2013-01-02,20,서울시,327.987986
2013-01-02,21,서울시,250.922281
2013-01-02,22,서울시,249.467528
2013-01-02,23,서울시,249.335951
2013-01-02,24,서울시,250.101717
2013-01-02,01,세종시,1.48944
2013-01-02,02,세종시,1.48848
2013-01-02,03,세종시,1.488
2013-01-02,04,세종시,1.48848
2013-01-02,05,세종시,1.48968
2013-01-02,06,세종시,1.48944
2013-01-02,07,세종시,1.4892
2013-01-02,08,세종시,1.48896
2013-01-02,09,세종시,1.48824
2013-01-02,10,세종시,1.489801
2013-01-02,11,세종시,1.504866
2013-01-02,12,세종시,1.521372
2013-01-02,13,세종시,1.531018
2013-01-02,14,세종시,1.50113
2013-01-02,15,세종시,1.515712
2013-01-02,16,세종시,1.497028
2013-01-02,17,세종시,1.49016
2013-01-02,18,세종시,1.49064
2013-01-02,19,세종시,1.4904
2013-01-02,20,세종시,1.48968
2013-01-02,21,세종시,1.4892
2013-01-02,22,세종시,1.4892
2013-01-02,23,세종시,1.4904
2013-01-02,24,세종시,1.49112
2013-01-02,01,울산시,736.241546
2013-01-02,02,울산시,740.310224
2013-01-02,03,울산시,841.287879
2013-01-02,04,울산시,1029.907735
2013-01-02,05,울산시,1173.03041
2013-01-02,06,울산시,1332.434628
2013-01-02,07,울산시,1517.09005
2013-01-02,08,울산시,1707.480312
2013-01-02,09,울산시,2013.474413
2013-01-02,10,울산시,2410.109787
2013-01-02,11,울산시,2590.634899
2013-01-02,12,울산시,2629.602497
2013-01-02,13,울산시,2261.99146
2013-01-02,14,울산시,2464.566924
2013-01-02,15,울산시,2351.004939
2013-01-02,16,울산시,2345.795984
2013-01-02,17,울산시,2488.604763
2013-01-02,18,울산시,2537.830331
2013-01-02,19,울산시,2335.813352
2013-01-02,20,울산시,1895.832585
2013-01-02,21,울산시,1893.123484
2013-01-02,22,울산시,1905.794169
2013-01-02,23,울산시,1907.251735
2013-01-02,24,울산시,1952.817498
2013-01-02,01,인천시,7690.412327
2013-01-02,02,인천시,7717.585326
2013-01-02,03,인천시,7686.679895
2013-01-02,04,인천시,7891.045282
2013-01-02,05,인천시,7742.777676
2013-01-02,06,인천시,8224.107349
2013-01-02,07,인천시,8030.699817
2013-01-02,08,인천시,8022.492392
2013-01-02,09,인천시,9820.177112
2013-01-02,10,인천시,10666.5556
2013-01-02,11,인천시,10778.86694
2013-01-02,12,인천시,10745.59801
2013-01-02,13,인천시,10445.79581
2013-01-02,14,인천시,10703.66284
2013-01-02,15,인천시,10785.90076
2013-01-02,16,인천시,10816.76268
2013-01-02,17,인천시,10819.7404
2013-01-02,18,인천시,10636.03533
2013-01-02,19,인천시,10064.90446
2013-01-02,20,인천시,10469.75815
2013-01-02,21,인천시,10376.32001
2013-01-02,22,인천시,10370.5779
2013-01-02,23,인천시,10463.58301
2013-01-02,24,인천시,10356.62401
2013-01-02,01,전라남도,4932.873766
2013-01-02,02,전라남도,4960.337232
2013-01-02,03,전라남도,4978.546777
2013-01-02,04,전라남도,5010.356873
2013-01-02,05,전라남도,5057.890868
2013-01-02,06,전라남도,5143.142947
2013-01-02,07,전라남도,5307.854947
2013-01-02,08,전라남도,5621.589355
2013-01-02,09,전라남도,5994.000737
2013-01-02,10,전라남도,6230.898377
2013-01-02,11,전라남도,6297.717234
2013-01-02,12,전라남도,6307.429906
2013-01-02,13,전라남도,6311.885874
2013-01-02,14,전라남도,6318.62442
2013-01-02,15,전라남도,6324.836079
2013-01-02,16,전라남도,6308.319455
2013-01-02,17,전라남도,6240.276606
2013-01-02,18,전라남도,6222.101248
2013-01-02,19,전라남도,6176.979592
2013-01-02,20,전라남도,6221.372161
2013-01-02,21,전라남도,6224.523336
2013-01-02,22,전라남도,6224.021021
2013-01-02,23,전라남도,6228.167794
2013-01-02,24,전라남도,6223.716272
2013-01-02,01,전라북도,681.735714
2013-01-02,02,전라북도,856.286746
2013-01-02,03,전라북도,671.169068
2013-01-02,04,전라북도,820.673859
2013-01-02,05,전라북도,783.583336
2013-01-02,06,전라북도,956.982655
2013-01-02,07,전라북도,940.581106
2013-01-02,08,전라북도,726.00638
2013-01-02,09,전라북도,993.413511
2013-01-02,10,전라북도,1019.259183
2013-01-02,11,전라북도,1158.110645
2013-01-02,12,전라북도,1237.124365
2013-01-02,13,전라북도,1026.314582
2013-01-02,14,전라북도,1027.549813
2013-01-02,15,전라북도,1023.059379
2013-01-02,16,전라북도,1076.218927
2013-01-02,17,전라북도,1248.54462
2013-01-02,18,전라북도,1229.928068
2013-01-02,19,전라북도,1223.12678
2013-01-02,20,전라북도,1211.1136
2013-01-02,21,전라북도,1004.374093
