datetime,region,power,temp,hour,weekday,month,season,is_weekend
1/1/24 1:00,강원도,2979.268069,1,1,0,1,winter,0
1/1/24 2:00,강원도,2719.378647,0.9,2,0,1,winter,0
1/1/24 3:00,강원도,2623.847087,0.9,3,0,1,winter,0
1/1/24 4:00,강원도,2485.809427,0.7,4,0,1,winter,0
1/1/24 5:00,강원도,2461.844364,0.8,5,0,1,winter,0
1/1/24 6:00,강원도,2463.543755,0.6,6,0,1,winter,0
1/1/24 7:00,강원도,2835.632143,0.2,7,0,1,winter,0
1/1/24 8:00,강원도,2952.491118,0,8,0,1,winter,0
1/1/24 9:00,강원도,2950.819322,0.6,9,0,1,winter,0
1/1/24 10:00,강원도,2870.106892,1.7,10,0,1,winter,0
1/1/24 11:00,강원도,2690.357074,2.7,11,0,1,winter,0
1/1/24 12:00,강원도,2534.337583,4.3,12,0,1,winter,0
1/1/24 13:00,강원도,2579.172231,5.5,13,0,1,winter,0
1/1/24 14:00,강원도,2643.541295,5.9,14,0,1,winter,0
1/1/24 15:00,강원도,2581.738602,6.1,15,0,1,winter,0
1/1/24 16:00,강원도,2786.59549,5.5,16,0,1,winter,0
1/1/24 17:00,강원도,2945.607096,4.7,17,0,1,winter,0
1/1/24 18:00,강원도,3292.134179,3.8,18,0,1,winter,0
1/1/24 19:00,강원도,3330.758261,3.2,19,0,1,winter,0
1/1/24 20:00,강원도,3407.082743,2.6,20,0,1,winter,0
1/1/24 21:00,강원도,3317.760144,2.3,21,0,1,winter,0
1/1/24 22:00,강원도,3209.358455,2.3,22,0,1,winter,0
1/1/24 23:00,강원도,3322.846127,2.2,23,0,1,winter,0
1/2/24 0:00,강원도,3452.166883,2.1,0,1,1,winter,0
1/1/24 1:00,서울시,463.588553,0.5,1,0,1,winter,0
1/1/24 2:00,서울시,463.909342,0.4,2,0,1,winter,0
1/1/24 3:00,서울시,463.847167,-0.1,3,0,1,winter,0
1/1/24 4:00,서울시,463.74691,-0.2,4,0,1,winter,0
1/1/24 5:00,서울시,463.947576,0.3,5,0,1,winter,0
1/1/24 6:00,서울시,464.95511,0.5,6,0,1,winter,0
1/1/24 7:00,서울시,465.304198,0.4,7,0,1,winter,0
1/1/24 8:00,서울시,465.08062,0.2,8,0,1,winter,0
1/1/24 9:00,서울시,466.898522,0.6,9,0,1,winter,0
1/1/24 10:00,서울시,469.562111,2.4,10,0,1,winter,0
1/1/24 11:00,서울시,468.827604,4.4,11,0,1,winter,0
1/1/24 12:00,서울시,469.768459,5.7,12,0,1,winter,0
1/1/24 13:00,서울시,466.119106,7.3,13,0,1,winter,0
1/1/24 14:00,서울시,463.826959,6.5,14,0,1,winter,0
1/1/24 15:00,서울시,459.378811,6.4,15,0,1,winter,0
1/1/24 16:00,서울시,457.676206,5.8,16,0,1,winter,0
1/1/24 17:00,서울시,457.419004,5.5,17,0,1,winter,0
1/1/24 18:00,서울시,458.93909,4.9,18,0,1,winter,0
1/1/24 19:00,서울시,458.697161,4.6,19,0,1,winter,0
1/1/24 20:00,서울시,460.262843,4.4,20,0,1,winter,0
1/1/24 21:00,서울시,460.929891,4.3,21,0,1,winter,0
1/1/24 22:00,서울시,461.435953,4.1,22,0,1,winter,0
1/1/24 23:00,서울시,461.160777,3.9,23,0,1,winter,0
1/2/24 0:00,서울시,461.875771,3.7,0,1,1,winter,0
1/1/24 1:00,대전시,42.7243,2.6,1,0,1,winter,0
1/1/24 2:00,대전시,41.831812,1.9,2,0,1,winter,0
1/1/24 3:00,대전시,41.699432,1,3,0,1,winter,0
1/1/24 4:00,대전시,42.519116,0.7,4,0,1,winter,0
1/1/24 5:00,대전시,42.027754,0.2,5,0,1,winter,0
1/1/24 6:00,대전시,42.13841,-0.1,6,0,1,winter,0
1/1/24 7:00,대전시,39.248516,0.4,7,0,1,winter,0
1/1/24 8:00,대전시,38.736987,0.4,8,0,1,winter,0
1/1/24 9:00,대전시,39.17974,0.7,9,0,1,winter,0
1/1/24 10:00,대전시,39.801564,2,10,0,1,winter,0
1/1/24 11:00,대전시,40.638406,4.2,11,0,1,winter,0
1/1/24 12:00,대전시,44.161128,5.4,12,0,1,winter,0
1/1/24 13:00,대전시,43.446062,6.8,13,0,1,winter,0
1/1/24 14:00,대전시,42.662511,8.1,14,0,1,winter,0
1/1/24 15:00,대전시,37.758238,7.4,15,0,1,winter,0
1/1/24 16:00,대전시,35.821031,6.9,16,0,1,winter,0
1/1/24 17:00,대전시,38.496754,6.6,17,0,1,winter,0
1/1/24 18:00,대전시,37.606531,6.2,18,0,1,winter,0
1/1/24 19:00,대전시,37.640797,5.5,19,0,1,winter,0
1/1/24 20:00,대전시,38.190452,4.9,20,0,1,winter,0
1/1/24 21:00,대전시,39.235861,4.9,21,0,1,winter,0
1/1/24 22:00,대전시,37.692496,4.7,22,0,1,winter,0
1/1/24 23:00,대전시,39.557378,4.7,23,0,1,winter,0
1/2/24 0:00,대전시,40.50028,4.6,0,1,1,winter,0
1/1/24 1:00,부산시,4466.363537,4.2,1,0,1,winter,0
1/1/24 2:00,부산시,4465.548143,4.4,2,0,1,winter,0
1/1/24 3:00,부산시,4465.059508,4.6,3,0,1,winter,0
1/1/24 4:00,부산시,4465.708766,4.5,4,0,1,winter,0
1/1/24 5:00,부산시,4466.742403,4.8,5,0,1,winter,0
1/1/24 6:00,부산시,4465.524963,4.6,6,0,1,winter,0
1/1/24 7:00,부산시,4464.658244,4.4,7,0,1,winter,0
1/1/24 8:00,부산시,4464.822686,4.5,8,0,1,winter,0
1/1/24 9:00,부산시,4472.908863,7,9,0,1,winter,0
1/1/24 10:00,부산시,4494.510539,9,10,0,1,winter,0
1/1/24 11:00,부산시,4516.0154,10.8,11,0,1,winter,0
1/1/24 12:00,부산시,4526.196171,11.9,12,0,1,winter,0
1/1/24 13:00,부산시,4528.11456,12.6,13,0,1,winter,0
1/1/24 14:00,부산시,4516.233883,11.5,14,0,1,winter,0
1/1/24 15:00,부산시,4497.947605,10.4,15,0,1,winter,0
1/1/24 16:00,부산시,4485.928002,10.6,16,0,1,winter,0
1/1/24 17:00,부산시,4476.198847,8.7,17,0,1,winter,0
1/1/24 18:00,부산시,4468.91492,7.3,18,0,1,winter,0
1/1/24 19:00,부산시,4467.6693,6.5,19,0,1,winter,0
1/1/24 20:00,부산시,4467.101516,6.1,20,0,1,winter,0
1/1/24 21:00,부산시,4466.028529,5.9,21,0,1,winter,0
1/1/24 22:00,부산시,4464.814441,6.3,22,0,1,winter,0
1/1/24 23:00,부산시,4465.797574,6.6,23,0,1,winter,0
1/2/24 0:00,부산시,4468.400544,6.3,0,1,1,winter,0
1/2/24 1:00,강원도,3128.887067,1.7,1,1,1,winter,0
1/2/24 2:00,강원도,3028.81459,1.4,2,1,1,winter,0
1/2/24 3:00,강원도,3004.128678,2.2,3,1,1,winter,0
1/2/24 4:00,강원도,3292.645078,2.2,4,1,1,winter,0
1/2/24 5:00,강원도,3130.280155,2.3,5,1,1,winter,0
1/2/24 6:00,강원도,2977.57381,1.4,6,1,1,winter,0
1/2/24 7:00,강원도,3242.055965,1.8,7,1,1,winter,0
1/2/24 8:00,강원도,3346.939674,1.6,8,1,1,winter,0
1/2/24 9:00,강원도,3581.386824,2.7,9,1,1,winter,0
1/2/24 10:00,강원도,3840.453004,3,10,1,1,winter,0
1/2/24 11:00,강원도,4008.213923,3.8,11,1,1,winter,0
1/2/24 12:00,강원도,4110.621414,4,12,1,1,winter,0
1/2/24 13:00,강원도,3895.356223,4.4,13,1,1,winter,0
1/2/24 14:00,강원도,4227.848479,4.6,14,1,1,winter,0
1/2/24 15:00,강원도,4173.545773,4.6,15,1,1,winter,0
1/2/24 16:00,강원도,4189.312302,4.3,16,1,1,winter,0
1/2/24 17:00,강원도,4326.925592,3.8,17,1,1,winter,0
1/2/24 18:00,강원도,4221.569525,3.4,18,1,1,winter,0
1/2/24 19:00,강원도,4023.28595,2.5,19,1,1,winter,0
1/2/24 20:00,강원도,3847.107496,1.6,20,1,1,winter,0
1/2/24 21:00,강원도,3624.307222,1,21,1,1,winter,0
1/2/24 22:00,강원도,3491.865166,0.2,22,1,1,winter,0
1/2/24 23:00,강원도,3511.521083,-0.1,23,1,1,winter,0
1/3/24 0:00,강원도,3492.702066,-0.6,0,2,1,winter,0
1/2/24 1:00,서울시,463.060216,3.5,1,1,1,winter,0
1/2/24 2:00,서울시,464.064616,3.3,2,1,1,winter,0
1/2/24 3:00,서울시,463.593459,3,3,1,1,winter,0
1/2/24 4:00,서울시,463.432899,2.8,4,1,1,winter,0
1/2/24 5:00,서울시,464.702155,2.4,5,1,1,winter,0
1/2/24 6:00,서울시,464.803924,2.3,6,1,1,winter,0
1/2/24 7:00,서울시,464.859301,2.2,7,1,1,winter,0
1/2/24 8:00,서울시,464.150474,2.3,8,1,1,winter,0
1/2/24 9:00,서울시,464.996226,2.3,9,1,1,winter,0
1/2/24 10:00,서울시,466.951124,2.7,10,1,1,winter,0
1/2/24 11:00,서울시,465.961493,3.1,11,1,1,winter,0
1/2/24 12:00,서울시,464.324016,3.6,12,1,1,winter,0
1/2/24 13:00,서울시,463.288435,4,13,1,1,winter,0
1/2/24 14:00,서울시,463.715419,4.1,14,1,1,winter,0
1/2/24 15:00,서울시,464.395851,3.9,15,1,1,winter,0
1/2/24 16:00,서울시,466.991069,4,16,1,1,winter,0
1/2/24 17:00,서울시,465.649638,3.5,17,1,1,winter,0
1/2/24 18:00,서울시,465.549309,3.2,18,1,1,winter,0
1/2/24 19:00,서울시,466.499829,2.9,19,1,1,winter,0
1/2/24 20:00,서울시,468.009119,2.4,20,1,1,winter,0
1/2/24 21:00,서울시,466.826354,2.3,21,1,1,winter,0
1/2/24 22:00,서울시,467.258311,2.3,22,1,1,winter,0
1/2/24 23:00,서울시,467.055862,2.3,23,1,1,winter,0
1/3/24 0:00,서울시,467.452422,2.4,0,2,1,winter,0
1/2/24 1:00,대전시,41.214256,4.4,1,1,1,winter,0
1/2/24 2:00,대전시,40.022152,4.2,2,1,1,winter,0
1/2/24 3:00,대전시,38.875368,4.1,3,1,1,winter,0
1/2/24 4:00,대전시,38.211096,3.8,4,1,1,winter,0
1/2/24 5:00,대전시,39.867368,3.8,5,1,1,winter,0
1/2/24 6:00,대전시,43.840075,3.7,6,1,1,winter,0
1/2/24 7:00,대전시,42.101479,3.7,7,1,1,winter,0
1/2/24 8:00,대전시,48.777948,3.5,8,1,1,winter,0
1/2/24 9:00,대전시,49.783642,4.1,9,1,1,winter,0
1/2/24 10:00,대전시,50.985214,4.4,10,1,1,winter,0
1/2/24 11:00,대전시,53.353621,5.8,11,1,1,winter,0
1/2/24 12:00,대전시,54.561054,6.2,12,1,1,winter,0
1/2/24 13:00,대전시,52.765362,6.1,13,1,1,winter,0
1/2/24 14:00,대전시,60.273133,5.8,14,1,1,winter,0
1/2/24 15:00,대전시,62.935479,5.6,15,1,1,winter,0
1/2/24 16:00,대전시,64.882627,5.4,16,1,1,winter,0
1/2/24 17:00,대전시,62.561207,5.1,17,1,1,winter,0
1/2/24 18:00,대전시,62.278469,4.2,18,1,1,winter,0
1/2/24 19:00,대전시,63.623574,3.5,19,1,1,winter,0
1/2/24 20:00,대전시,63.100513,2.7,20,1,1,winter,0
1/2/24 21:00,대전시,63.478756,2.2,21,1,1,winter,0
1/2/24 22:00,대전시,64.084229,2.1,22,1,1,winter,0
1/2/24 23:00,대전시,60.35843,1.9,23,1,1,winter,0
1/3/24 0:00,대전시,60.012007,1.5,0,2,1,winter,0
1/2/24 1:00,부산시,4465.206475,6.2,1,1,1,winter,0
1/2/24 2:00,부산시,4463.647556,6.5,2,1,1,winter,0
1/2/24 3:00,부산시,4463.11067,6.8,3,1,1,winter,0
1/2/24 4:00,부산시,4464.066486,7.2,4,1,1,winter,0
1/2/24 5:00,부산시,4463.397474,7.3,5,1,1,winter,0
1/2/24 6:00,부산시,4520.073655,6.9,6,1,1,winter,0
1/2/24 7:00,부산시,4587.544208,6.6,7,1,1,winter,0
1/2/24 8:00,부산시,4600.72675,6.8,8,1,1,winter,0
1/2/24 9:00,부산시,4885.321285,8.9,9,1,1,winter,0
1/2/24 10:00,부산시,5266.400575,9.2,10,1,1,winter,0
1/2/24 11:00,부산시,5001.090877,9.4,11,1,1,winter,0
1/2/24 12:00,부산시,4892.824822,10.5,12,1,1,winter,0
1/2/24 13:00,부산시,4894.766801,11,13,1,1,winter,0
1/2/24 14:00,부산시,4904.808676,11.9,14,1,1,winter,0
1/2/24 15:00,부산시,4899.919983,11.9,15,1,1,winter,0
1/2/24 16:00,부산시,4902.035211,11.4,16,1,1,winter,0
1/2/24 17:00,부산시,5083.813045,9.8,17,1,1,winter,0
1/2/24 18:00,부산시,5243.236083,8.9,18,1,1,winter,0
1/2/24 19:00,부산시,5241.001239,8.3,19,1,1,winter,0
1/2/24 20:00,부산시,5125.905423,8.2,20,1,1,winter,0
1/2/24 21:00,부산시,4853.091973,7.9,21,1,1,winter,0
1/2/24 22:00,부산시,4852.05614,7.3,22,1,1,winter,0
1/2/24 23:00,부산시,4702.803536,7,23,1,1,winter,0
1/3/24 0:00,부산시,4468.030283,6.9,0,2,1,winter,0
1/3/24 1:00,강원도,3409.625589,-0.7,1,2,1,winter,0
1/3/24 2:00,강원도,3115.799281,-0.7,2,2,1,winter,0
1/3/24 3:00,강원도,3118.510368,-0.8,3,2,1,winter,0
1/3/24 4:00,강원도,3120.254221,-0.6,4,2,1,winter,0
1/3/24 5:00,강원도,3125.314114,-0.5,5,2,1,winter,0
1/3/24 6:00,강원도,3117.878507,-0.5,6,2,1,winter,0
1/3/24 7:00,강원도,3191.029664,-0.5,7,2,1,winter,0
1/3/24 8:00,강원도,3353.008958,-0.4,8,2,1,winter,0
1/3/24 9:00,강원도,3597.397206,-0.1,9,2,1,winter,0
1/3/24 10:00,강원도,3980.253599,0.7,10,2,1,winter,0
1/3/24 11:00,강원도,4035.868563,1.8,11,2,1,winter,0
1/3/24 12:00,강원도,4075.432066,2.6,12,2,1,winter,0
1/3/24 13:00,강원도,3815.774292,3.3,13,2,1,winter,0
1/3/24 14:00,강원도,3906.291929,4.3,14,2,1,winter,0
1/3/24 15:00,강원도,3946.612669,3.8,15,2,1,winter,0
1/3/24 16:00,강원도,4039.008836,3.7,16,2,1,winter,0
1/3/24 17:00,강원도,4025.871078,3.4,17,2,1,winter,0
1/3/24 18:00,강원도,4221.719553,2.3,18,2,1,winter,0
1/3/24 19:00,강원도,4480.397241,1.2,19,2,1,winter,0
1/3/24 20:00,강원도,4560.867368,-0.3,20,2,1,winter,0
1/3/24 21:00,강원도,4513.467823,-1.4,21,2,1,winter,0
1/3/24 22:00,강원도,4180.494181,-2.8,22,2,1,winter,0
1/3/24 23:00,강원도,4145.386717,-3.3,23,2,1,winter,0
1/4/24 0:00,강원도,4199.714751,-4,0,3,1,winter,0
1/3/24 1:00,서울시,469.598045,2.3,1,2,1,winter,0
1/3/24 2:00,서울시,469.869496,2.2,2,2,1,winter,0
1/3/24 3:00,서울시,473.883734,2.1,3,2,1,winter,0
1/3/24 4:00,서울시,475.054025,2,4,2,1,winter,0
1/3/24 5:00,서울시,477.491976,2.2,5,2,1,winter,0
1/3/24 6:00,서울시,475.48713,2.2,6,2,1,winter,0
1/3/24 7:00,서울시,474.63261,2.2,7,2,1,winter,0
1/3/24 8:00,서울시,473.40674,2.3,8,2,1,winter,0
1/3/24 9:00,서울시,474.662411,2.1,9,2,1,winter,0
1/3/24 10:00,서울시,474.701455,1.8,10,2,1,winter,0
1/3/24 11:00,서울시,473.640906,2.4,11,2,1,winter,0
1/3/24 12:00,서울시,474.82649,3,12,2,1,winter,0
1/3/24 13:00,서울시,471.269369,3.8,13,2,1,winter,0
1/3/24 14:00,서울시,470.686961,3.4,14,2,1,winter,0
1/3/24 15:00,서울시,481.230771,3.2,15,2,1,winter,0
1/3/24 16:00,서울시,526.97322,3.7,16,2,1,winter,0
1/3/24 17:00,서울시,656.216726,3,17,2,1,winter,0
1/3/24 18:00,서울시,791.905851,2.3,18,2,1,winter,0
1/3/24 19:00,서울시,811.52749,1.7,19,2,1,winter,0
1/3/24 20:00,서울시,775.03928,1.3,20,2,1,winter,0
1/3/24 21:00,서울시,754.059154,0.6,21,2,1,winter,0
1/3/24 22:00,서울시,755.261205,0,22,2,1,winter,0
1/3/24 23:00,서울시,756.814874,-0.5,23,2,1,winter,0
1/4/24 0:00,서울시,757.437647,-1.1,0,3,1,winter,0
1/3/24 1:00,대전시,62.187367,1.3,1,2,1,winter,0
1/3/24 2:00,대전시,60.300629,1.5,2,2,1,winter,0
1/3/24 3:00,대전시,56.96732,1.3,3,2,1,winter,0
1/3/24 4:00,대전시,57.341993,1.3,4,2,1,winter,0
1/3/24 5:00,대전시,59.273064,1.4,5,2,1,winter,0
1/3/24 6:00,대전시,59.251351,1.4,6,2,1,winter,0
1/3/24 7:00,대전시,57.782729,1.4,7,2,1,winter,0
1/3/24 8:00,대전시,62.187052,1.1,8,2,1,winter,0
1/3/24 9:00,대전시,59.142841,1.8,9,2,1,winter,0
1/3/24 10:00,대전시,62.19385,2.5,10,2,1,winter,0
1/3/24 11:00,대전시,62.222107,3.8,11,2,1,winter,0
1/3/24 12:00,대전시,63.021258,4.8,12,2,1,winter,0
1/3/24 13:00,대전시,63.144416,5.1,13,2,1,winter,0
1/3/24 14:00,대전시,61.76724,4.3,14,2,1,winter,0
1/3/24 15:00,대전시,62.594287,4.1,15,2,1,winter,0
1/3/24 16:00,대전시,60.5672,4.5,16,2,1,winter,0
1/3/24 17:00,대전시,61.047536,3.1,17,2,1,winter,0
1/3/24 18:00,대전시,57.762919,2.6,18,2,1,winter,0
1/3/24 19:00,대전시,60.646046,1.9,19,2,1,winter,0
1/3/24 20:00,대전시,63.669643,0.7,20,2,1,winter,0
1/3/24 21:00,대전시,64.100901,0.3,21,2,1,winter,0
1/3/24 22:00,대전시,66.085636,-0.4,22,2,1,winter,0
1/3/24 23:00,대전시,63.675208,-0.6,23,2,1,winter,0
1/4/24 0:00,대전시,61.132959,-1.1,0,3,1,winter,0
1/3/24 1:00,부산시,4462.243978,6.6,1,2,1,winter,0
1/3/24 2:00,부산시,4460.999317,6.7,2,2,1,winter,0
1/3/24 3:00,부산시,4461.840139,6.4,3,2,1,winter,0
1/3/24 4:00,부산시,4460.12911,6,4,2,1,winter,0
1/3/24 5:00,부산시,4460.834519,6,5,2,1,winter,0
1/3/24 6:00,부산시,4459.12802,5.2,6,2,1,winter,0
1/3/24 7:00,부산시,4480.816536,5,7,2,1,winter,0
1/3/24 8:00,부산시,4737.241999,4.8,8,2,1,winter,0
1/3/24 9:00,부산시,5277.516214,4.2,9,2,1,winter,0
1/3/24 10:00,부산시,5276.805242,5.3,10,2,1,winter,0
1/3/24 11:00,부산시,5270.515886,5.5,11,2,1,winter,0
1/3/24 12:00,부산시,5280.833648,6.2,12,2,1,winter,0
1/3/24 13:00,부산시,5287.213507,6.4,13,2,1,winter,0
1/3/24 14:00,부산시,5300.021536,7.8,14,2,1,winter,0
1/3/24 15:00,부산시,5292.932578,8.1,15,2,1,winter,0
1/3/24 16:00,부산시,5278.759074,7.9,16,2,1,winter,0
1/3/24 17:00,부산시,5255.05483,6.6,17,2,1,winter,0
1/3/24 18:00,부산시,5243.12499,5.9,18,2,1,winter,0
1/3/24 19:00,부산시,5016.695366,5.6,19,2,1,winter,0
1/3/24 20:00,부산시,4851.751537,5.2,20,2,1,winter,0
1/3/24 21:00,부산시,4851.774079,5.2,21,2,1,winter,0
1/3/24 22:00,부산시,4849.60186,4.3,22,2,1,winter,0
1/3/24 23:00,부산시,4849.808569,3.9,23,2,1,winter,0
1/4/24 0:00,부산시,4816.584548,3.3,0,3,1,winter,0
1/4/24 1:00,강원도,4117.993215,-4.5,1,3,1,winter,0
1/4/24 2:00,강원도,4107.504734,-4.6,2,3,1,winter,0
1/4/24 3:00,강원도,4118.960131,-5.3,3,3,1,winter,0
1/4/24 4:00,강원도,4111.291135,-5.3,4,3,1,winter,0
1/4/24 5:00,강원도,4157.057325,-5.7,5,3,1,winter,0
1/4/24 6:00,강원도,4165.261408,-6,6,3,1,winter,0
1/4/24 7:00,강원도,4191.743,-6,7,3,1,winter,0
1/4/24 8:00,강원도,4245.958439,-6.2,8,3,1,winter,0
1/4/24 9:00,강원도,4400.545376,-4.4,9,3,1,winter,0
1/4/24 10:00,강원도,4451.516725,-3.1,10,3,1,winter,0
1/4/24 11:00,강원도,4485.401113,-1.5,11,3,1,winter,0
1/4/24 12:00,강원도,4632.582072,-0.2,12,3,1,winter,0
1/4/24 13:00,강원도,4493.006511,1.8,13,3,1,winter,0
1/4/24 14:00,강원도,4623.874708,2.6,14,3,1,winter,0
1/4/24 15:00,강원도,4659.274771,2.4,15,3,1,winter,0
1/4/24 16:00,강원도,4944.763212,2.7,16,3,1,winter,0
1/4/24 17:00,강원도,5332.78757,2.7,17,3,1,winter,0
1/4/24 18:00,강원도,5421.182045,2.5,18,3,1,winter,0
1/4/24 19:00,강원도,5422.260411,2.2,19,3,1,winter,0
1/4/24 20:00,강원도,5366.032219,1.7,20,3,1,winter,0
1/4/24 21:00,강원도,5279.852595,1.7,21,3,1,winter,0
1/4/24 22:00,강원도,4935.942452,1.6,22,3,1,winter,0
1/4/24 23:00,강원도,4926.56984,1.6,23,3,1,winter,0
1/5/24 0:00,강원도,4999.116477,2,0,4,1,winter,0
1/4/24 1:00,서울시,758.367645,-1.5,1,3,1,winter,0
1/4/24 2:00,서울시,759.678254,-1.9,2,3,1,winter,0
1/4/24 3:00,서울시,759.056559,-2.2,3,3,1,winter,0
1/4/24 4:00,서울시,758.898748,-2.5,4,3,1,winter,0
1/4/24 5:00,서울시,759.120966,-2.7,5,3,1,winter,0
1/4/24 6:00,서울시,758.923728,-3.1,6,3,1,winter,0
1/4/24 7:00,서울시,758.253133,-3.2,7,3,1,winter,0
1/4/24 8:00,서울시,759.207143,-2.8,8,3,1,winter,0
1/4/24 9:00,서울시,762.414015,-1.8,9,3,1,winter,0
1/4/24 10:00,서울시,765.292983,-0.7,10,3,1,winter,0
1/4/24 11:00,서울시,762.302831,0.4,11,3,1,winter,0
1/4/24 12:00,서울시,762.042002,1.4,12,3,1,winter,0
1/4/24 13:00,서울시,759.392685,2.5,13,3,1,winter,0
1/4/24 14:00,서울시,755.356983,3.7,14,3,1,winter,0
1/4/24 15:00,서울시,754.021991,4,15,3,1,winter,0
1/4/24 16:00,서울시,753.207227,4.7,16,3,1,winter,0
1/4/24 17:00,서울시,750.986766,4.4,17,3,1,winter,0
1/4/24 18:00,서울시,750.791236,4.5,18,3,1,winter,0
1/4/24 19:00,서울시,751.326361,4.2,19,3,1,winter,0
1/4/24 20:00,서울시,751.696133,4.2,20,3,1,winter,0
1/4/24 21:00,서울시,751.449177,4.4,21,3,1,winter,0
1/4/24 22:00,서울시,751.811136,4.5,22,3,1,winter,0
1/4/24 23:00,서울시,752.458659,4.5,23,3,1,winter,0
1/5/24 0:00,서울시,752.624667,4.1,0,4,1,winter,0
1/4/24 1:00,대전시,61.594209,-1.7,1,3,1,winter,0
1/4/24 2:00,대전시,59.200684,-1.8,2,3,1,winter,0
1/4/24 3:00,대전시,60.117479,-2.2,3,3,1,winter,0
1/4/24 4:00,대전시,59.983567,-2.6,4,3,1,winter,0
1/4/24 5:00,대전시,63.016909,-3.1,5,3,1,winter,0
1/4/24 6:00,대전시,61.314235,-3.2,6,3,1,winter,0
1/4/24 7:00,대전시,67.282192,-3.6,7,3,1,winter,0
1/4/24 8:00,대전시,74.350212,-3.6,8,3,1,winter,0
1/4/24 9:00,대전시,65.865089,-2.4,9,3,1,winter,0
1/4/24 10:00,대전시,66.032159,-0.1,10,3,1,winter,0
1/4/24 11:00,대전시,68.899669,2.2,11,3,1,winter,0
1/4/24 12:00,대전시,73.593103,3.7,12,3,1,winter,0
1/4/24 13:00,대전시,72.865628,5.2,13,3,1,winter,0
1/4/24 14:00,대전시,69.513458,6.3,14,3,1,winter,0
1/4/24 15:00,대전시,65.00519,6.3,15,3,1,winter,0
1/4/24 16:00,대전시,57.935038,6.2,16,3,1,winter,0
1/4/24 17:00,대전시,57.264781,4.5,17,3,1,winter,0
1/4/24 18:00,대전시,62.161495,3.8,18,3,1,winter,0
1/4/24 19:00,대전시,59.483796,3.2,19,3,1,winter,0
1/4/24 20:00,대전시,64.480389,2.5,20,3,1,winter,0
1/4/24 21:00,대전시,70.615928,1.7,21,3,1,winter,0
1/4/24 22:00,대전시,76.95134,1.1,22,3,1,winter,0
1/4/24 23:00,대전시,71.368901,0.2,23,3,1,winter,0
1/5/24 0:00,대전시,69.649763,0.5,0,4,1,winter,0
1/4/24 1:00,부산시,4455.320423,3.4,1,3,1,winter,0
1/4/24 2:00,부산시,4455.520862,2.8,2,3,1,winter,0
1/4/24 3:00,부산시,4456.180806,2.4,3,3,1,winter,0
1/4/24 4:00,부산시,4455.405349,1.8,4,3,1,winter,0
1/4/24 5:00,부산시,4455.060386,1.9,5,3,1,winter,0
1/4/24 6:00,부산시,4453.722029,1.8,6,3,1,winter,0
1/4/24 7:00,부산시,4481.389495,1.4,7,3,1,winter,0
1/4/24 8:00,부산시,4809.108494,1.7,8,3,1,winter,0
1/4/24 9:00,부산시,5430.039351,2.5,9,3,1,winter,0
1/4/24 10:00,부산시,5305.877789,5.2,10,3,1,winter,0
1/4/24 11:00,부산시,5213.259787,6.5,11,3,1,winter,0
1/4/24 12:00,부산시,4918.807797,8.3,12,3,1,winter,0
1/4/24 13:00,부산시,4924.320802,8.9,13,3,1,winter,0
1/4/24 14:00,부산시,4922.24705,10,14,3,1,winter,0
1/4/24 15:00,부산시,4913.983726,9.5,15,3,1,winter,0
1/4/24 16:00,부산시,4949.579665,9.8,16,3,1,winter,0
1/4/24 17:00,부산시,5141.483623,7.6,17,3,1,winter,0
1/4/24 18:00,부산시,5305.949813,6.1,18,3,1,winter,0
1/4/24 19:00,부산시,5242.786856,5.8,19,3,1,winter,0
1/4/24 20:00,부산시,5241.102045,5.5,20,3,1,winter,0
1/4/24 21:00,부산시,4902.411827,5.4,21,3,1,winter,0
1/4/24 22:00,부산시,4573.68752,5.2,22,3,1,winter,0
1/4/24 23:00,부산시,4461.543079,5.4,23,3,1,winter,0
1/5/24 0:00,부산시,4467.165873,5.3,0,4,1,winter,0
1/5/24 1:00,강원도,4870.112882,1.7,1,4,1,winter,0
1/5/24 2:00,강원도,4554.529668,1.3,2,4,1,winter,0
1/5/24 3:00,강원도,4532.731263,1.6,3,4,1,winter,0
1/5/24 4:00,강원도,4511.717843,1.6,4,4,1,winter,0
1/5/24 5:00,강원도,4496.913761,2.2,5,4,1,winter,0
1/5/24 6:00,강원도,4490.196668,3.4,6,4,1,winter,0
1/5/24 7:00,강원도,4624.799137,3,7,4,1,winter,0
1/5/24 8:00,강원도,4677.284448,2.6,8,4,1,winter,0
1/5/24 9:00,강원도,5013.776647,3.1,9,4,1,winter,0
1/5/24 10:00,강원도,5160.804174,4.5,10,4,1,winter,0
1/5/24 11:00,강원도,5239.119405,6,11,4,1,winter,0
1/5/24 12:00,강원도,5163.117545,6.7,12,4,1,winter,0
1/5/24 13:00,강원도,4859.25045,7.7,13,4,1,winter,0
1/5/24 14:00,강원도,4945.198056,8.9,14,4,1,winter,0
1/5/24 15:00,강원도,4921.843547,8.8,15,4,1,winter,0
1/5/24 16:00,강원도,5007.823386,8.6,16,4,1,winter,0
1/5/24 17:00,강원도,5266.813152,7.7,17,4,1,winter,0
1/5/24 18:00,강원도,5266.270703,7,18,4,1,winter,0
1/5/24 19:00,강원도,5015.226506,5.8,19,4,1,winter,0
1/5/24 20:00,강원도,5016.704003,4.7,20,4,1,winter,0
