datetime,region,power,temp,hour,weekday,month,season,is_weekend,temp_source,temp_clim,is_holiday,is_holiday_eve,is_kpx_peak_hour,is_dr_window_proxy,is_extreme_heat,is_extreme_cold,is_heatwave_day,is_coldwave_day,seoul_district_cv
1/1/20 0:00,강원도,3782.1717022038097,-7.4,0,2,1,winter,0,open_meteo,-7.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 10:00,강원도,3798.1724286012873,-3.7,10,2,1,winter,0,open_meteo,-3.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 11:00,강원도,3808.172882599711,-2.2,11,2,1,winter,0,open_meteo,-2.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 12:00,강원도,3715.168660414371,-0.2,12,2,1,winter,0,open_meteo,-0.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 13:00,강원도,3787.1719292030216,1.0,13,2,1,winter,0,open_meteo,1.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 14:00,강원도,3787.1719292030216,1.5,14,2,1,winter,0,open_meteo,1.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 15:00,강원도,3779.1715660042823,1.5,15,2,1,winter,0,open_meteo,1.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 16:00,강원도,3724.1690690129526,0.8,16,2,1,winter,0,open_meteo,0.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 17:00,강원도,3738.1697046107456,-1.0,17,2,1,winter,0,open_meteo,-1.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 18:00,강원도,3759.170658007435,-2.9,18,2,1,winter,0,open_meteo,-2.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 19:00,강원도,3712.168524214844,-3.5,19,2,1,winter,0,open_meteo,-3.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 1:00,강원도,3704.1681610161054,-6.3,1,2,1,winter,0,open_meteo,-6.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 20:00,강원도,3635.165028426982,-3.6,20,2,1,winter,0,open_meteo,-3.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 21:00,강원도,3614.164075030293,-3.6,21,2,1,winter,0,open_meteo,-3.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 22:00,강원도,3614.164075030293,-3.2,22,2,1,winter,0,open_meteo,-3.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 23:00,강원도,3669.166572021623,-3.7,23,2,1,winter,0,open_meteo,-3.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 2:00,강원도,3655.16593642383,-5.7,2,2,1,winter,0,open_meteo,-5.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 3:00,강원도,3600.1634394324997,-5.2,3,2,1,winter,0,open_meteo,-5.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 4:00,강원도,3625.164574428559,-4.8,4,2,1,winter,0,open_meteo,-4.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 5:00,강원도,3625.164574428559,-4.5,5,2,1,winter,0,open_meteo,-4.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 6:00,강원도,3624.164529028717,-3.9,6,2,1,winter,0,open_meteo,-3.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 7:00,강원도,3613.1640296304504,-3.6,7,2,1,winter,0,open_meteo,-3.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 8:00,강원도,3722.168978213268,-3.3,8,2,1,winter,0,open_meteo,-3.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/20 9:00,강원도,3791.1721108023903,-4.5,9,2,1,winter,0,open_meteo,-4.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 0:00,강원도,3211.1457788938214,-8.4,0,4,1,winter,0,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 10:00,강원도,3162.143554301546,-6.1,10,4,1,winter,0,open_meteo,-6.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 11:00,강원도,3156.1432819024917,-4.0,11,4,1,winter,0,open_meteo,-4.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 12:00,강원도,3103.1408757108466,-2.4,12,4,1,winter,0,open_meteo,-2.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 13:00,강원도,3232.146732290511,-0.8,13,4,1,winter,0,open_meteo,-0.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 14:00,강원도,3215.145960493191,-0.2,14,4,1,winter,0,open_meteo,-0.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 15:00,강원도,3084.1400131138416,-0.4,15,4,1,winter,0,open_meteo,-0.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 16:00,강원도,2952.13402033465,-1.0,16,4,1,winter,0,open_meteo,-1.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 17:00,강원도,3080.139831514472,-2.5,17,4,1,winter,0,open_meteo,-2.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 18:00,강원도,3471.1575828528353,-4.3,18,4,1,winter,0,open_meteo,-4.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 19:00,강원도,3512.159444246372,-4.8,19,4,1,winter,0,open_meteo,-4.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 1:00,강원도,3048.1383787195164,-8.4,1,4,1,winter,0,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 20:00,강원도,3423.155403660402,-5.3,20,4,1,winter,0,open_meteo,-5.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 21:00,강원도,3087.1401493133685,-3.4,21,4,1,winter,0,open_meteo,-3.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 22:00,강원도,3073.1395137155755,-3.8,22,4,1,winter,0,open_meteo,-3.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 23:00,강원도,3357.152407270806,-4.4,23,4,1,winter,0,open_meteo,-4.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 2:00,강원도,2900.131659542847,-8.6,2,4,1,winter,0,open_meteo,-8.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 3:00,강원도,2906.1319319419013,-8.5,3,4,1,winter,0,open_meteo,-8.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 4:00,강원도,2903.1317957423744,-8.4,4,4,1,winter,0,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 5:00,강원도,2886.131023945054,-8.7,5,4,1,winter,0,open_meteo,-8.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 6:00,강원도,2894.131387143793,-9.2,6,4,1,winter,0,open_meteo,-9.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 7:00,강원도,2916.132385940325,-9.9,7,4,1,winter,0,open_meteo,-9.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 8:00,강원도,3270.148457484521,-9.3,8,4,1,winter,0,open_meteo,-9.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/21 9:00,강원도,3165.143690501073,-8.7,9,4,1,winter,0,open_meteo,-8.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 0:00,강원도,2964.1345651327583,-8.4,0,5,1,winter,1,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 10:00,강원도,2733.124077769173,-7.4,10,5,1,winter,1,open_meteo,-7.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 11:00,강원도,2666.121035979734,-5.0,11,5,1,winter,1,open_meteo,-5.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 12:00,강원도,2536.1151340002275,-3.0,12,5,1,winter,1,open_meteo,-3.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 13:00,강원도,2574.1168591942373,-1.1,13,5,1,winter,1,open_meteo,-1.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 14:00,강원도,2636.1196739844636,0.3,14,5,1,winter,1,open_meteo,0.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 15:00,강원도,2695.122352575163,1.1,15,5,1,winter,1,open_meteo,1.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 16:00,강원도,2936.1332939371723,1.1,16,5,1,winter,1,open_meteo,1.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 17:00,강원도,3047.138333319674,-2.0,17,5,1,winter,1,open_meteo,-2.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 18:00,강원도,3299.149774079949,-3.7,18,5,1,winter,1,open_meteo,-3.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 19:00,강원도,3489.158400049998,-4.3,19,5,1,winter,1,open_meteo,-4.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 1:00,강원도,2590.1175855917154,-8.4,1,5,1,winter,1,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 20:00,강원도,3369.1529520689146,-4.9,20,5,1,winter,1,open_meteo,-4.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 21:00,강원도,3373.153133668284,-5.4,21,5,1,winter,1,open_meteo,-5.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 22:00,강원도,3516.1596258457416,-5.2,22,5,1,winter,1,open_meteo,-5.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 23:00,강원도,3507.15921724716,-5.2,23,5,1,winter,1,open_meteo,-5.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 2:00,강원도,2533.1149978007006,-8.4,2,5,1,winter,1,open_meteo,-8.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 3:00,강원도,2553.115905797548,-8.6,3,5,1,winter,1,open_meteo,-8.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 4:00,강원도,2560.1162235964443,-8.7,4,5,1,winter,1,open_meteo,-8.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 5:00,강원도,2535.115088600385,-8.8,5,5,1,winter,1,open_meteo,-8.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 6:00,강원도,2494.1132272068485,-8.9,6,5,1,winter,1,open_meteo,-8.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 7:00,강원도,2445.111002614573,-8.9,7,5,1,winter,1,open_meteo,-8.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 8:00,강원도,2600.118039590139,-8.7,8,5,1,winter,1,open_meteo,-8.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/22 9:00,강원도,2676.121489978158,-9.5,9,5,1,winter,1,open_meteo,-9.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 0:00,강원도,4432.201212101344,-1.8,0,6,1,winter,1,open_meteo,-1.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 10:00,강원도,3764.170885006647,-0.1,10,6,1,winter,1,open_meteo,-0.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 11:00,강원도,3650.165709424618,1.1,11,6,1,winter,1,open_meteo,1.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 12:00,강원도,3622.164438229032,2.1,12,6,1,winter,1,open_meteo,2.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 13:00,강원도,3484.158173050786,2.7,13,6,1,winter,1,open_meteo,2.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 14:00,강원도,3777.1714752045978,2.7,14,6,1,winter,1,open_meteo,2.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 15:00,강원도,4161.188908744064,2.4,15,6,1,winter,1,open_meteo,2.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 16:00,강원도,4142.188046147059,1.5,16,6,1,winter,1,open_meteo,1.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 17:00,강원도,4494.204026891571,-0.4,17,6,1,winter,1,open_meteo,-0.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 18:00,강원도,4395.199532307177,-3.5,18,6,1,winter,1,open_meteo,-3.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 19:00,강원도,4109.186547952261,-4.0,19,6,1,winter,1,open_meteo,-4.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 1:00,강원도,3832.173972195927,-1.2,1,6,1,winter,1,open_meteo,-1.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 20:00,강원도,4246.192767730665,-3.9,20,6,1,winter,1,open_meteo,-3.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 21:00,강원도,4563.207159480694,-2.9,21,6,1,winter,1,open_meteo,-2.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 22:00,강원도,4774.216738847432,-3.1,22,6,1,winter,1,open_meteo,-3.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 23:00,강원도,5054.229450803293,-4.3,23,6,1,winter,1,open_meteo,-4.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 2:00,강원도,3614.164075030293,-0.9,2,6,1,winter,1,open_meteo,-0.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 3:00,강원도,3504.159081047633,-1.5,3,6,1,winter,1,open_meteo,-1.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 4:00,강원도,3296.1496378804222,-3.0,4,6,1,winter,1,open_meteo,-3.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 5:00,강원도,3525.1600344443227,-3.5,5,6,1,winter,1,open_meteo,-3.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 6:00,강원도,3606.163711831554,-3.8,6,6,1,winter,1,open_meteo,-3.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 7:00,강원도,3623.164483628874,-3.9,7,6,1,winter,1,open_meteo,-3.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 8:00,강원도,3792.172156202233,-4.1,8,6,1,winter,1,open_meteo,-4.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/23 9:00,강원도,3844.174516994036,-1.8,9,6,1,winter,1,open_meteo,-1.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 0:00,강원도,2979.4033273006844,-1.2,0,0,1,winter,0,open_meteo,-1.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 10:00,강원도,2870.106892,2.2,10,0,1,winter,0,open_meteo,2.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 11:00,강원도,2690.357074,3.6,11,0,1,winter,0,open_meteo,3.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 12:00,강원도,2534.337583,4.8,12,0,1,winter,0,open_meteo,4.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 13:00,강원도,2579.172231,5.3,13,0,1,winter,0,open_meteo,5.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 14:00,강원도,2643.541295,5.6,14,0,1,winter,0,open_meteo,5.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 15:00,강원도,2581.738602,5.6,15,0,1,winter,0,open_meteo,5.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 16:00,강원도,2786.59549,5.4,16,0,1,winter,0,open_meteo,5.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 17:00,강원도,2945.607096,4.1,17,0,1,winter,0,open_meteo,4.1,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 18:00,강원도,3292.134179,3.3,18,0,1,winter,0,open_meteo,3.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 19:00,강원도,3330.758261,2.8,19,0,1,winter,0,open_meteo,2.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 1:00,강원도,2979.268069,-0.0,1,0,1,winter,0,open_meteo,-0.0,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 20:00,강원도,3407.082743,0.5,20,0,1,winter,0,open_meteo,0.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 21:00,강원도,3317.760144,1.9,21,0,1,winter,0,open_meteo,1.9,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 22:00,강원도,3209.358455,1.8,22,0,1,winter,0,open_meteo,1.8,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 23:00,강원도,3322.846127,1.4,23,0,1,winter,0,open_meteo,1.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 2:00,강원도,2719.378647,0.3,2,0,1,winter,0,open_meteo,0.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 3:00,강원도,2623.847087,-0.4,3,0,1,winter,0,open_meteo,-0.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 4:00,강원도,2485.809427,-1.6,4,0,1,winter,0,open_meteo,-1.6,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 5:00,강원도,2461.844364,-2.3,5,0,1,winter,0,open_meteo,-2.3,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 6:00,강원도,2463.543755,-2.7,6,0,1,winter,0,open_meteo,-2.7,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 7:00,강원도,2835.632143,-2.5,7,0,1,winter,0,open_meteo,-2.5,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 8:00,강원도,2952.491118,-1.2,8,0,1,winter,0,open_meteo,-1.2,1,0,0,0,0,0,0,0,0.4521713557475491
1/1/24 9:00,강원도,2950.819322,0.4,9,0,1,winter,0,open_meteo,0.4,1,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 0:00,강원도,3511.1593988465297,-4.5,0,4,1,winter,0,open_meteo,-4.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 10:00,강원도,4261.193448728301,-1.2,10,4,1,winter,0,open_meteo,-1.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 11:00,강원도,3950.179329377326,0.5,11,4,1,winter,0,open_meteo,0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 12:00,강원도,3643.1653916257214,2.1,12,4,1,winter,0,open_meteo,2.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 13:00,강원도,3799.1724740011296,3.6,13,4,1,winter,0,open_meteo,3.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 14:00,강원도,3788.171974602864,4.8,14,4,1,winter,0,open_meteo,4.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 15:00,강원도,3740.16979541043,5.2,15,4,1,winter,0,open_meteo,5.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 16:00,강원도,3773.171293605228,4.3,16,4,1,winter,0,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 17:00,강원도,3921.178012781898,1.7,17,4,1,winter,0,open_meteo,1.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 18:00,강원도,4074.184958957779,-0.8,18,4,1,winter,0,open_meteo,-0.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 19:00,강원도,3952.179420177011,-1.8,19,4,1,winter,0,open_meteo,-1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 1:00,강원도,3449.1565840563035,-4.8,1,4,1,winter,0,open_meteo,-4.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 20:00,강원도,3953.179465576853,-2.2,20,4,1,winter,0,open_meteo,-2.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 21:00,강원도,3741.169840810273,-1.8,21,4,1,winter,0,open_meteo,-1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 22:00,강원도,3587.162849234549,-2.3,22,4,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 23:00,강원도,3822.173518197504,-2.6,23,4,1,winter,0,open_meteo,-2.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 2:00,강원도,3442.156266257407,-5.2,2,4,1,winter,0,open_meteo,-5.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 3:00,강원도,3453.1567656556726,-5.4,3,4,1,winter,0,open_meteo,-5.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 4:00,강원도,3472.1576282526776,-5.2,4,4,1,winter,0,open_meteo,-5.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 5:00,강원도,3488.1583546501556,-5.2,5,4,1,winter,0,open_meteo,-5.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 6:00,강원도,3465.157310453781,-5.1,6,4,1,winter,0,open_meteo,-5.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 7:00,강원도,3477.1578552518895,-4.6,7,4,1,winter,0,open_meteo,-4.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 8:00,강원도,3844.174516994036,-4.1,8,4,1,winter,0,open_meteo,-4.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/20 9:00,강원도,4241.192540731453,-2.6,9,4,1,winter,0,open_meteo,-2.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/21 0:00,강원도,2989.1357001288175,-13.6,0,6,1,winter,1,open_meteo,-13.6,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 10:00,강원도,3095.1405125121073,-10.1,10,6,1,winter,1,open_meteo,-10.1,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 11:00,강원도,3111.141238909586,-7.9,11,6,1,winter,1,open_meteo,-7.9,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 12:00,강원도,2921.132612939537,-6.6,12,6,1,winter,1,open_meteo,-6.6,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 13:00,강원도,2944.133657135911,-4.6,13,6,1,winter,1,open_meteo,-4.6,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 14:00,강원도,2972.134928331497,-3.1,14,6,1,winter,1,open_meteo,-3.1,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 15:00,강원도,3098.140648711634,-2.9,15,6,1,winter,1,open_meteo,-2.9,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 16:00,강원도,3067.1392413165213,-3.4,16,6,1,winter,1,open_meteo,-3.4,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 17:00,강원도,3326.150999875693,-4.9,17,6,1,winter,1,open_meteo,-4.9,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 18:00,강원도,3725.169114412795,-8.2,18,6,1,winter,1,open_meteo,-8.2,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 19:00,강원도,3618.1642566296623,-8.7,19,6,1,winter,1,open_meteo,-8.7,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 1:00,강원도,2868.1302067478914,-13.7,1,6,1,winter,1,open_meteo,-13.7,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 20:00,강원도,3314.1504550775844,-8.8,20,6,1,winter,1,open_meteo,-8.8,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 21:00,강원도,3048.1383787195164,-7.5,21,6,1,winter,1,open_meteo,-7.5,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 22:00,강원도,3006.1364719261373,-8.9,22,6,1,winter,1,open_meteo,-8.9,0,0,0,0,0,0,0,1,0.4521713557475491
1/10/21 23:00,강원도,3148.1429187037525,-10.0,23,6,1,winter,1,open_meteo,-10.0,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 2:00,강원도,2851.1294349505715,-14.1,2,6,1,winter,1,open_meteo,-14.1,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 3:00,강원도,2879.1307061461575,-14.7,3,6,1,winter,1,open_meteo,-14.7,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 4:00,강원도,2896.131477943478,-15.1,4,6,1,winter,1,open_meteo,-15.1,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 5:00,강원도,2885.1309785452117,-15.1,5,6,1,winter,1,open_meteo,-15.1,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 6:00,강원도,2842.12902635199,-14.8,6,6,1,winter,1,open_meteo,-14.8,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 7:00,강원도,2870.1302975475764,-14.4,7,6,1,winter,1,open_meteo,-14.4,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 8:00,강원도,2987.1356093291324,-14.1,8,6,1,winter,1,open_meteo,-14.1,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/21 9:00,강원도,3049.138424119359,-12.8,9,6,1,winter,1,open_meteo,-12.8,0,0,0,0,0,1,0,1,0.4521713557475491
1/10/22 0:00,강원도,2814.127755156404,-1.8,0,0,1,winter,0,open_meteo,-1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 10:00,강원도,3946.1791477779566,-0.1,10,0,1,winter,0,open_meteo,-0.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 11:00,강원도,3742.1698862101152,1.6,11,0,1,winter,0,open_meteo,1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 12:00,강원도,3362.152634270018,3.3,12,0,1,winter,0,open_meteo,3.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 13:00,강원도,3567.1619412377017,4.3,13,0,1,winter,0,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 14:00,강원도,3828.1737905965583,4.9,14,0,1,winter,0,open_meteo,4.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 15:00,강원도,3908.177422583947,5.3,15,0,1,winter,0,open_meteo,5.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 16:00,강원도,4376.198669710172,4.4,16,0,1,winter,0,open_meteo,4.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 17:00,강원도,4314.195854919945,2.5,17,0,1,winter,0,open_meteo,2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 18:00,강원도,4391.199350707808,0.6,18,0,1,winter,0,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 19:00,강원도,4319.196081919157,-0.2,19,0,1,winter,0,open_meteo,-0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 1:00,강원도,2747.124713366966,-2.9,1,0,1,winter,0,open_meteo,-2.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 20:00,강원도,3721.1689328134257,-0.6,20,0,1,winter,0,open_meteo,-0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 21:00,강원도,3579.16248603581,-0.9,21,0,1,winter,0,open_meteo,-0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 22:00,강원도,3629.164756027928,-0.5,22,0,1,winter,0,open_meteo,-0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 23:00,강원도,3857.1751071919866,-0.6,23,0,1,winter,0,open_meteo,-0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 2:00,강원도,2742.124486367754,-2.7,2,0,1,winter,0,open_meteo,-2.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 3:00,강원도,2746.1246679671235,-3.2,3,0,1,winter,0,open_meteo,-3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 4:00,강원도,2749.1248041666504,-3.4,4,0,1,winter,0,open_meteo,-3.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/10/22 5:00,강원도,3026.137379922985,-3.7,5,0,1,winter,0,open_meteo,-3.7,0,0,0,0,0,0,0,0,0.4521713557475491
